"address";"place_id";"tour_id"
"https://media-cdn.tripadvisor.com/media/photo-s/07/a4/59/d0/hoi-an-handicraft-workshop.jpg";7;0
"https://media-cdn.tripadvisor.com/media/photo-s/18/ad/78/4b/photo2jpg.jpg";7;0
"https://media-cdn.tripadvisor.com/media/photo-s/18/ad/78/4a/photo1jpg.jpg";7;0
"https://media-cdn.tripadvisor.com/media/photo-s/18/ad/78/49/photo0jpg.jpg";7;0
"https://media-cdn.tripadvisor.com/media/photo-o/16/e4/36/39/caption.jpg";7;0
"https://media-cdn.tripadvisor.com/media/photo-o/16/e4/36/2c/caption.jpg";7;0
"https://media-cdn.tripadvisor.com/media/photo-s/15/a2/0f/52/hoi-an-handicraft-workshop.jpg";7;0
"https://media-cdn.tripadvisor.com/media/photo-s/15/97/5d/d9/photo1jpg.jpg";7;0
"https://media-cdn.tripadvisor.com/media/photo-s/15/97/5d/d8/photo0jpg.jpg";7;0
"https://media-cdn.tripadvisor.com/media/photo-s/12/f1/e2/42/photo3jpg.jpg";7;0
"https://media-cdn.tripadvisor.com/media/photo-s/12/f1/e2/41/photo2jpg.jpg";7;0
"https://media-cdn.tripadvisor.com/media/photo-s/12/f1/e2/40/photo1jpg.jpg";7;0
"https://media-cdn.tripadvisor.com/media/photo-s/12/f1/e2/3f/photo0jpg.jpg";7;0
"https://media-cdn.tripadvisor.com/media/photo-s/12/61/77/28/photo3jpg.jpg";7;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/36/f5/e8/ngon-vaiz.jpg";8;0
"https://media-cdn.tripadvisor.com/media/photo-s/19/36/f5/e6/ngon-vaiz.jpg";8;0
"https://media-cdn.tripadvisor.com/media/photo-s/03/5d/0c/92/ba-le-well.jpg";8;0
"https://media-cdn.tripadvisor.com/media/photo-s/14/64/34/c8/20180830-180932-largejpg.jpg";8;0
"https://media-cdn.tripadvisor.com/media/photo-s/18/d6/d7/0b/banh-xeo-n-nhung-khong.jpg";8;0
"https://media-cdn.tripadvisor.com/media/photo-s/18/d6/d6/87/th-t-nu-ng-ngon-ram-gion.jpg";8;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/94/76/0a/photo1jpg.jpg";8;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/94/76/09/photo0jpg.jpg";8;0
"https://media-cdn.tripadvisor.com/media/photo-s/13/43/c7/f8/il-pozzo-millenario-ba.jpg";8;0
"https://media-cdn.tripadvisor.com/media/photo-s/13/43/c7/70/il-pozzo-millenario-ba.jpg";8;0
"https://media-cdn.tripadvisor.com/media/photo-s/12/77/9a/fb/caption.jpg";8;0
"https://media-cdn.tripadvisor.com/media/photo-s/11/ad/5c/aa/ba-le-well.jpg";8;0
"https://media-cdn.tripadvisor.com/media/photo-s/11/ad/5c/a9/ba-le-well.jpg";8;0
"https://media-cdn.tripadvisor.com/media/photo-s/11/10/75/a0/photo5jpg.jpg";8;0
"https://media-cdn.tripadvisor.com/media/photo-s/11/10/75/9f/photo4jpg.jpg";8;0
"https://media-cdn.tripadvisor.com/media/photo-s/03/15/5f/1d/caption.jpg";9;0
"https://media-cdn.tripadvisor.com/media/photo-s/11/c4/f0/86/outside-the-temple.jpg";9;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/ed/d3/63/img-20190615-101420-largejpg.jpg";9;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/ed/d3/62/img-20190615-101417-largejpg.jpg";9;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/ed/d3/61/img-20190615-101435-largejpg.jpg";9;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/ed/d3/60/img-20190615-101452-largejpg.jpg";9;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/ed/d3/5f/img-20190615-101551-largejpg.jpg";9;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/ed/d3/5e/img-20190615-101926-largejpg.jpg";9;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/ed/d3/5d/img-20190615-101737-largejpg.jpg";9;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/ed/d3/5c/img-20190615-101702-largejpg.jpg";9;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/ed/d3/5b/img-20190615-101457-largejpg.jpg";9;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/ed/d3/5a/img-20190615-101514-largejpg.jpg";9;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/3e/18/0a/entrance-from-tran-phu.jpg";9;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/3e/17/ea/inner-courtyard.jpg";9;0
"https://media-cdn.tripadvisor.com/media/photo-s/17/3e/17/b1/inner-courtyard.jpg";9;0
"https://media-cdn.tripadvisor.com/media/photo-s/02/63/cf/df/filename-p3138815-jpg.jpg";10;0
"https://media-cdn.tripadvisor.com/media/photo-s/07/40/42/d0/kim-bong-carpentry-village.jpg";10;0
"https://media-cdn.tripadvisor.com/media/photo-s/07/40/38/b3/kim-bong-carpentry-village.jpg";10;0
"https://media-cdn.tripadvisor.com/media/photo-s/07/3c/57/da/women-cyclists-look-fields.jpg";10;0
"https://media-cdn.tripadvisor.com/media/photo-s/07/fd/51/6c/kim-bong-carpentry-village.jpg";10;0
"https://media-cdn.tripadvisor.com/media/photo-s/07/fd/51/64/kim-bong-carpentry-village.jpg";10;0
"https://media-cdn.tripadvisor.com/media/photo-s/07/ef/e5/6e/kim-bong-carpentry-village.jpg";10;0
